//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_CRUCIOSPELL_L01,SI_PSY_NLG_CRUCIOSPELL,1,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,20,-20,=,=,80,=,=,=,=,=,30,=,=,600,=,=,=,30000,=,1,15,600
SA_CRUCIOSPELL_L02,SI_PSY_NLG_CRUCIOSPELL,2,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,40,-20,=,=,75,=,=,=,=,=,32,=,=,600,=,=,=,35000,=,1,17,600
SA_CRUCIOSPELL_L03,SI_PSY_NLG_CRUCIOSPELL,3,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,60,-20,=,=,70,=,=,=,=,=,34,=,=,600,=,=,=,40000,=,1,19,600
SA_CRUCIOSPELL_L04,SI_PSY_NLG_CRUCIOSPELL,4,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,80,-20,=,=,65,=,=,=,=,=,36,=,=,600,=,=,=,45000,=,1,21,600
SA_CRUCIOSPELL_L05,SI_PSY_NLG_CRUCIOSPELL,5,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,100,-20,=,=,60,=,=,=,=,=,38,=,=,600,=,=,=,50000,=,1,24,600
SA_CRUCIOSPELL_L06,SI_PSY_NLG_CRUCIOSPELL,6,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,120,-20,=,=,55,=,=,=,=,=,40,=,=,600,=,=,=,55000,=,1,28,600
SA_CRUCIOSPELL_L07,SI_PSY_NLG_CRUCIOSPELL,7,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,140,-20,=,=,50,=,=,=,=,=,42,=,=,600,=,=,=,60000,=,1,32,600
SA_CRUCIOSPELL_L08,SI_PSY_NLG_CRUCIOSPELL,8,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,160,-20,=,=,45,=,=,=,=,=,44,=,=,600,=,=,=,65000,=,1,36,600
SA_CRUCIOSPELL_L09,SI_PSY_NLG_CRUCIOSPELL,9,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,180,-20,=,=,40,=,=,=,=,=,46,=,=,600,=,=,=,70000,=,1,40,600
SA_CRUCIOSPELL_L10,SI_PSY_NLG_CRUCIOSPELL,10,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,DST_PVP_DMG,200,-20,=,=,35,=,=,=,=,=,48,=,=,600,=,=,=,75000,=,1,45,600
SA_MAXIMUMCRISIS_L01,SI_PSY_PSY_MAXIMUMCRISIS,1,140,141,=,=,=,=,2,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,600,3,=,=,=,=,1,20,1000
SA_MAXIMUMCRISIS_L02,SI_PSY_PSY_MAXIMUMCRISIS,2,141,142,=,=,=,=,4,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,600,3,=,=,=,=,1,22,1000
SA_MAXIMUMCRISIS_L03,SI_PSY_PSY_MAXIMUMCRISIS,3,142,143,=,=,=,=,6,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,600,3,=,=,=,=,1,24,1000
SA_MAXIMUMCRISIS_L04,SI_PSY_PSY_MAXIMUMCRISIS,4,143,144,=,=,=,=,8,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,600,3,=,=,=,=,1,26,1000
SA_MAXIMUMCRISIS_L05,SI_PSY_PSY_MAXIMUMCRISIS,5,144,145,=,=,=,=,10,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,600,3,=,=,=,=,1,29,1000
SA_MAXIMUMCRISIS_L06,SI_PSY_PSY_MAXIMUMCRISIS,6,145,146,=,=,=,=,15,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,600,3,=,=,=,=,1,33,1000
SA_MAXIMUMCRISIS_L07,SI_PSY_PSY_MAXIMUMCRISIS,7,146,147,=,=,=,=,20,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,600,3,=,=,=,=,1,37,1000
SA_MAXIMUMCRISIS_L08,SI_PSY_PSY_MAXIMUMCRISIS,8,147,148,=,=,=,=,25,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,600,3,=,=,=,=,1,41,1000
SA_MAXIMUMCRISIS_L09,SI_PSY_PSY_MAXIMUMCRISIS,9,148,149,=,=,=,=,30,=,=,=,=,=,=,=,=,=,=,=,=,=,=,105,=,=,600,3,=,=,=,=,1,45,1000
SA_MAXIMUMCRISIS_L10,SI_PSY_PSY_MAXIMUMCRISIS,10,149,150,=,=,=,=,35,=,=,=,=,=,=,=,=,=,=,=,=,=,=,110,=,=,600,3,=,=,=,=,1,50,1000
SA_PSYCHICSQUARE_L01,SI_PSY_PSY_PSYCHICSQUARE,1,150,151,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,=,600,3,=,=,=,=,1,25,10000
SA_PSYCHICSQUARE_L02,SI_PSY_PSY_PSYCHICSQUARE,2,151,152,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,600,3,=,=,=,=,1,28,10000
SA_PSYCHICSQUARE_L03,SI_PSY_PSY_PSYCHICSQUARE,3,152,153,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,600,3,=,=,=,=,1,31,10000
SA_PSYCHICSQUARE_L04,SI_PSY_PSY_PSYCHICSQUARE,4,153,154,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,600,3,=,=,=,=,1,34,10000
SA_PSYCHICSQUARE_L05,SI_PSY_PSY_PSYCHICSQUARE,5,154,155,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,600,3,=,=,=,=,1,38,10000
SA_PSYCHICSQUARE_L06,SI_PSY_PSY_PSYCHICSQUARE,6,155,156,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,600,3,=,=,=,=,1,42,10000
SA_PSYCHICSQUARE_L07,SI_PSY_PSY_PSYCHICSQUARE,7,156,157,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,600,3,=,=,=,=,1,46,10000
SA_PSYCHICSQUARE_L08,SI_PSY_PSY_PSYCHICSQUARE,8,157,158,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,600,3,=,=,=,=,1,51,10000
SA_PSYCHICSQUARE_L09,SI_PSY_PSY_PSYCHICSQUARE,9,158,159,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,600,3,=,=,=,=,1,56,10000
SA_PSYCHICSQUARE_L10,SI_PSY_PSY_PSYCHICSQUARE,10,159,160,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,600,3,=,=,=,=,1,61,10000
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA_FIREBIRD_L01,SI_ELE_FIRE_FIREBIRD,1,91,92,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,=,=,1,15,600
SA_FIREBIRD_L02,SI_ELE_FIRE_FIREBIRD,2,93,94,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,=,=,1,17,600
SA_FIREBIRD_L03,SI_ELE_FIRE_FIREBIRD,3,95,96,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,=,=,1,19,600
SA_FIREBIRD_L04,SI_ELE_FIRE_FIREBIRD,4,97,98,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,=,=,1,21,600
SA_FIREBIRD_L05,SI_ELE_FIRE_FIREBIRD,5,99,100,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,=,=,1,24,600
SA_FIREBIRD_L06,SI_ELE_FIRE_FIREBIRD,6,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,=,600,=,=,=,=,=,1,28,600
SA_FIREBIRD_L07,SI_ELE_FIRE_FIREBIRD,7,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,=,=,1,32,600
SA_FIREBIRD_L08,SI_ELE_FIRE_FIREBIRD,8,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,=,=,1,36,600
SA_FIREBIRD_L09,SI_ELE_FIRE_FIREBIRD,9,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,=,=,1,40,600
SA_FIREBIRD_L10,SI_ELE_FIRE_FIREBIRD,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,=,=,1,45,600
SA_FIREMASTER_L01,SI_ELE_FIRE_FIREMASTER,1,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,1,=,=,=,=,=,=,=,=,=,20,=,=,600,=,=,=,2000,=,1,20,600
SA_FIREMASTER_L02,SI_ELE_FIRE_FIREMASTER,2,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,2,=,=,=,=,=,=,=,=,=,22,=,=,600,=,=,=,2000,=,1,22,600
SA_FIREMASTER_L03,SI_ELE_FIRE_FIREMASTER,3,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,4,=,=,=,=,=,=,=,=,=,24,=,=,600,=,=,=,2000,=,1,24,600
SA_FIREMASTER_L04,SI_ELE_FIRE_FIREMASTER,4,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,6,=,=,=,=,=,=,=,=,=,26,=,=,600,=,=,=,2000,=,1,26,600
SA_FIREMASTER_L05,SI_ELE_FIRE_FIREMASTER,5,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,8,=,=,=,=,=,=,=,=,=,28,=,=,600,=,=,=,2000,=,1,29,600
SA_FIREMASTER_L06,SI_ELE_FIRE_FIREMASTER,6,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,10,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,2000,=,1,33,600
SA_FIREMASTER_L07,SI_ELE_FIRE_FIREMASTER,7,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,12,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,2000,=,1,37,600
SA_FIREMASTER_L08,SI_ELE_FIRE_FIREMASTER,8,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,13,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,2000,=,1,41,600
SA_FIREMASTER_L09,SI_ELE_FIRE_FIREMASTER,9,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,14,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,2000,=,1,45,600
SA_FIREMASTER_L10,SI_ELE_FIRE_FIREMASTER,10,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,15,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,2000,=,1,50,600
SA_BURINGFIELD_L01,SI_ELE_FIRE_BURINGFIELD,1,50,51,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,42,=,=,600,6,=,=,5000,=,1,20,600
SA_BURINGFIELD_L02,SI_ELE_FIRE_BURINGFIELD,2,51,52,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,44,=,=,600,6,=,=,5000,=,1,22,600
SA_BURINGFIELD_L03,SI_ELE_FIRE_BURINGFIELD,3,52,53,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,46,=,=,600,6,=,=,5000,=,1,24,600
SA_BURINGFIELD_L04,SI_ELE_FIRE_BURINGFIELD,4,53,54,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,48,=,=,600,6,=,=,5000,=,1,26,600
SA_BURINGFIELD_L05,SI_ELE_FIRE_BURINGFIELD,5,54,55,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,50,=,=,600,6,=,=,5000,=,1,29,600
SA_BURINGFIELD_L06,SI_ELE_FIRE_BURINGFIELD,6,55,56,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,52,=,=,600,6,=,=,5000,=,1,33,600
SA_BURINGFIELD_L07,SI_ELE_FIRE_BURINGFIELD,7,56,57,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,54,=,=,600,6,=,=,5000,=,1,37,600
SA_BURINGFIELD_L08,SI_ELE_FIRE_BURINGFIELD,8,57,58,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,56,=,=,600,6,=,=,5000,=,1,41,600
SA_BURINGFIELD_L09,SI_ELE_FIRE_BURINGFIELD,9,58,59,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,58,=,=,600,6,=,=,5000,=,1,45,600
SA_BURINGFIELD_L10,SI_ELE_FIRE_BURINGFIELD,10,59,60,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,60,=,=,600,6,=,=,5000,=,1,50,600
SA_THUNDERSTRIKE_L01,SI_ELE_ELECTRICITY_THUNDERSTRIKE,1,150,151,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,=,=,1,15,600
SA_THUNDERSTRIKE_L02,SI_ELE_ELECTRICITY_THUNDERSTRIKE,2,151,152,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,=,=,1,17,600
SA_THUNDERSTRIKE_L03,SI_ELE_ELECTRICITY_THUNDERSTRIKE,3,152,153,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,=,=,1,19,600
SA_THUNDERSTRIKE_L04,SI_ELE_ELECTRICITY_THUNDERSTRIKE,4,153,154,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,=,=,1,21,600
SA_THUNDERSTRIKE_L05,SI_ELE_ELECTRICITY_THUNDERSTRIKE,5,154,155,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,=,=,1,24,600
SA_THUNDERSTRIKE_L06,SI_ELE_ELECTRICITY_THUNDERSTRIKE,6,155,156,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,=,600,=,=,=,=,=,1,28,600
SA_THUNDERSTRIKE_L07,SI_ELE_ELECTRICITY_THUNDERSTRIKE,7,156,157,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,=,=,1,32,600
SA_THUNDERSTRIKE_L08,SI_ELE_ELECTRICITY_THUNDERSTRIKE,8,157,158,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,=,=,1,36,600
SA_THUNDERSTRIKE_L09,SI_ELE_ELECTRICITY_THUNDERSTRIKE,9,158,159,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,=,=,1,40,600
SA_THUNDERSTRIKE_L10,SI_ELE_ELECTRICITY_THUNDERSTRIKE,10,159,160,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,=,=,1,45,600
SA_LIGHTINGMASTER_L01,SI_ELE_ELECTRICITY_LIGHTINGMASTER,1,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,1,=,=,=,=,=,=,=,=,=,20,=,=,600,=,=,=,2000,=,1,20,600
SA_LIGHTINGMASTER_L02,SI_ELE_ELECTRICITY_LIGHTINGMASTER,2,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,2,=,=,=,=,=,=,=,=,=,22,=,=,600,=,=,=,2000,=,1,22,600
SA_LIGHTINGMASTER_L03,SI_ELE_ELECTRICITY_LIGHTINGMASTER,3,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,4,=,=,=,=,=,=,=,=,=,24,=,=,600,=,=,=,2000,=,1,24,600
SA_LIGHTINGMASTER_L04,SI_ELE_ELECTRICITY_LIGHTINGMASTER,4,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,6,=,=,=,=,=,=,=,=,=,26,=,=,600,=,=,=,2000,=,1,26,600
SA_LIGHTINGMASTER_L05,SI_ELE_ELECTRICITY_LIGHTINGMASTER,5,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,8,=,=,=,=,=,=,=,=,=,28,=,=,600,=,=,=,2000,=,1,29,600
SA_LIGHTINGMASTER_L06,SI_ELE_ELECTRICITY_LIGHTINGMASTER,6,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,10,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,2000,=,1,33,600
SA_LIGHTINGMASTER_L07,SI_ELE_ELECTRICITY_LIGHTINGMASTER,7,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,12,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,2000,=,1,37,600
SA_LIGHTINGMASTER_L08,SI_ELE_ELECTRICITY_LIGHTINGMASTER,8,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,13,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,2000,=,1,41,600
SA_LIGHTINGMASTER_L09,SI_ELE_ELECTRICITY_LIGHTINGMASTER,9,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,14,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,2000,=,1,45,600
SA_LIGHTINGMASTER_L10,SI_ELE_ELECTRICITY_LIGHTINGMASTER,10,=,=,=,=,=,=,=,=,=,DST_MASTRY_ELECTRICITY,=,15,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,2000,=,1,50,600
SA_ELETRICSHOCK_L01,SI_ELE_ELECTRICITY_ELETRICSHOCK,1,106,107,=,=,=,=,=,=,=,DST_ADJDEF,=,-50,=,=,=,=,=,=,=,=,=,42,=,=,600,6,=,=,2000,=,1,20,600
SA_ELETRICSHOCK_L02,SI_ELE_ELECTRICITY_ELETRICSHOCK,2,108,109,=,=,=,=,=,=,=,DST_ADJDEF,=,-55,=,=,=,=,=,=,=,=,=,44,=,=,600,6,=,=,2000,=,1,22,600
SA_ELETRICSHOCK_L03,SI_ELE_ELECTRICITY_ELETRICSHOCK,3,110,111,=,=,=,=,=,=,=,DST_ADJDEF,=,-60,=,=,=,=,=,=,=,=,=,46,=,=,600,6,=,=,2000,=,1,24,600
SA_ELETRICSHOCK_L04,SI_ELE_ELECTRICITY_ELETRICSHOCK,4,112,113,=,=,=,=,=,=,=,DST_ADJDEF,=,-65,=,=,=,=,=,=,=,=,=,48,=,=,600,6,=,=,2000,=,1,26,600
SA_ELETRICSHOCK_L05,SI_ELE_ELECTRICITY_ELETRICSHOCK,5,114,115,=,=,=,=,=,=,=,DST_ADJDEF,=,-70,=,=,=,=,=,=,=,=,=,50,=,=,600,6,=,=,2000,=,1,29,600
SA_ELETRICSHOCK_L06,SI_ELE_ELECTRICITY_ELETRICSHOCK,6,116,117,=,=,=,=,=,=,=,DST_ADJDEF,=,-75,=,=,=,=,=,=,=,=,=,52,=,=,600,6,=,=,2000,=,1,33,600
SA_ELETRICSHOCK_L07,SI_ELE_ELECTRICITY_ELETRICSHOCK,7,118,119,=,=,=,=,=,=,=,DST_ADJDEF,=,-80,=,=,=,=,=,=,=,=,=,54,=,=,600,6,=,=,2000,=,1,37,600
SA_ELETRICSHOCK_L08,SI_ELE_ELECTRICITY_ELETRICSHOCK,8,120,121,=,=,=,=,=,=,=,DST_ADJDEF,=,-85,=,=,=,=,=,=,=,=,=,56,=,=,600,6,=,=,2000,=,1,41,600
SA_ELETRICSHOCK_L09,SI_ELE_ELECTRICITY_ELETRICSHOCK,9,122,123,=,=,=,=,=,=,=,DST_ADJDEF,=,-90,=,=,=,=,=,=,=,=,=,58,=,=,600,6,=,=,2000,=,1,45,600
SA_ELETRICSHOCK_L10,SI_ELE_ELECTRICITY_ELETRICSHOCK,10,124,125,=,=,=,=,=,=,=,DST_ADJDEF,=,-95,=,=,=,=,=,=,=,=,=,60,=,=,600,6,=,=,2000,=,1,50,600
SA_STONESPEAR_L01,SI_ELE_EARTH_STONESPEAR,1,91,92,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,=,=,1,15,600
SA_STONESPEAR_L02,SI_ELE_EARTH_STONESPEAR,2,93,94,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,=,=,1,17,600
SA_STONESPEAR_L03,SI_ELE_EARTH_STONESPEAR,3,95,96,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,=,=,1,19,600
SA_STONESPEAR_L04,SI_ELE_EARTH_STONESPEAR,4,97,98,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,=,=,1,21,600
SA_STONESPEAR_L05,SI_ELE_EARTH_STONESPEAR,5,99,100,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,=,=,1,24,600
SA_STONESPEAR_L06,SI_ELE_EARTH_STONESPEAR,6,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,=,600,=,=,=,=,=,1,28,600
SA_STONESPEAR_L07,SI_ELE_EARTH_STONESPEAR,7,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,=,=,1,32,600
SA_STONESPEAR_L08,SI_ELE_EARTH_STONESPEAR,8,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,=,=,1,36,600
SA_STONESPEAR_L09,SI_ELE_EARTH_STONESPEAR,9,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,=,=,1,40,600
SA_STONESPEAR_L10,SI_ELE_EARTH_STONESPEAR,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,=,=,1,45,600
SA_EARTHMASTER_L01,SI_ELE_EARTH_EARTHMASTER,1,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,1,=,=,=,=,=,=,=,=,=,20,=,=,600,=,=,=,2000,=,1,20,600
SA_EARTHMASTER_L02,SI_ELE_EARTH_EARTHMASTER,2,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,2,=,=,=,=,=,=,=,=,=,22,=,=,600,=,=,=,2000,=,1,22,600
SA_EARTHMASTER_L03,SI_ELE_EARTH_EARTHMASTER,3,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,4,=,=,=,=,=,=,=,=,=,24,=,=,600,=,=,=,2000,=,1,24,600
SA_EARTHMASTER_L04,SI_ELE_EARTH_EARTHMASTER,4,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,6,=,=,=,=,=,=,=,=,=,26,=,=,600,=,=,=,2000,=,1,26,600
SA_EARTHMASTER_L05,SI_ELE_EARTH_EARTHMASTER,5,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,8,=,=,=,=,=,=,=,=,=,28,=,=,600,=,=,=,2000,=,1,29,600
SA_EARTHMASTER_L06,SI_ELE_EARTH_EARTHMASTER,6,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,10,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,2000,=,1,33,600
SA_EARTHMASTER_L07,SI_ELE_EARTH_EARTHMASTER,7,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,12,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,2000,=,1,37,600
SA_EARTHMASTER_L08,SI_ELE_EARTH_EARTHMASTER,8,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,13,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,2000,=,1,41,600
SA_EARTHMASTER_L09,SI_ELE_EARTH_EARTHMASTER,9,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,14,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,2000,=,1,45,600
SA_EARTHMASTER_L10,SI_ELE_EARTH_EARTHMASTER,10,=,=,=,=,=,=,=,=,=,DST_MASTRY_EARTH,=,15,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,2000,=,1,50,600
SA_EARTHQUAKE_L01,SI_ELE_EARTH_EARTHQUAKE,1,150,151,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,6,=,=,=,=,1,20,600
SA_EARTHQUAKE_L02,SI_ELE_EARTH_EARTHQUAKE,2,151,152,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,6,=,=,=,=,1,22,600
SA_EARTHQUAKE_L03,SI_ELE_EARTH_EARTHQUAKE,3,152,153,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,6,=,=,=,=,1,24,600
SA_EARTHQUAKE_L04,SI_ELE_EARTH_EARTHQUAKE,4,153,154,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,6,=,=,=,=,1,26,600
SA_EARTHQUAKE_L05,SI_ELE_EARTH_EARTHQUAKE,5,154,155,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,50,=,=,600,6,=,=,=,=,1,29,600
SA_EARTHQUAKE_L06,SI_ELE_EARTH_EARTHQUAKE,6,155,156,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,52,=,=,600,6,=,=,=,=,1,33,600
SA_EARTHQUAKE_L07,SI_ELE_EARTH_EARTHQUAKE,7,156,157,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,=,600,6,=,=,=,=,1,37,600
